             r1x                 r1y                 r2x                 r2y                 r3x                 r3y                   t    
          0.95076685          0.42285470         -0.79042093         -0.50800833         -0.16034592          0.08515363          3.02000000
          0.94660405          0.42654026         -0.79759644         -0.50603338         -0.14900760          0.07949312          3.03000000
          0.94234653          0.43019088         -0.80465221         -0.50395859         -0.13769432          0.07376771          3.04000000
          0.93799312          0.43380527         -0.81158843         -0.50178770         -0.12640469          0.06798243          3.05000000
          0.93354266          0.43738200         -0.81840544         -0.49952430         -0.11513723          0.06214229          3.06000000
          0.92899396          0.44091963         -0.82510365         -0.49717190         -0.10389031          0.05625227          3.07000000
          0.92434583          0.44441660         -0.83168359         -0.49473391         -0.09266225          0.05031731          3.08000000
          0.91959709          0.44787130         -0.83814585         -0.49221364         -0.08145124          0.04434233          3.09000000
          0.91474653          0.45128203         -0.84449113         -0.48961426         -0.07025540          0.03833223          3.10000000
          0.90979298          0.45464701         -0.85072018         -0.48693887         -0.05907280          0.03229186          3.11000000
          0.90473525          0.45796438         -0.85683382         -0.48419046         -0.04790143          0.02622607          3.12000000
          0.89957215          0.46123219         -0.86283293         -0.48137188         -0.03673923          0.02013969          3.13000000
          0.89430254          0.46444841         -0.86871844         -0.47848593         -0.02558410          0.01403753          3.14000000
          0.88892526          0.46761089         -0.87449133         -0.47553527         -0.01443393          0.00792438          3.15000000
          0.88343917          0.47071744         -0.88015262         -0.47252247         -0.00328655          0.00180504          3.16000000
          0.87784319          0.47376572         -0.88570338         -0.46945000          0.00786019         -0.00431572          3.17000000
          0.87213623          0.47675333         -0.89114468         -0.46632023          0.01900845         -0.01043310          3.18000000
          0.86631724          0.47967776         -0.89647764         -0.46313544          0.03016040         -0.01654232          3.19000000
          0.86038524          0.48253640         -0.90170341         -0.45989781          0.04131817         -0.02263859          3.20000000
          0.85433924          0.48532653         -0.90682313         -0.45660943          0.05248389         -0.02871710          3.21000000
          0.84817835          0.48804534         -0.91183797         -0.45327229          0.06365962         -0.03477304          3.22000000
          0.84190170          0.49068991         -0.91674911         -0.44988832          0.07484741         -0.04080158          3.23000000
          0.83550850          0.49325721         -0.92155775         -0.44645934          0.08604924         -0.04679787          3.24000000
          0.82899803          0.49574412         -0.92626506         -0.44298710          0.09726703         -0.05275702          3.25000000
          0.82236962          0.49814739         -0.93087224         -0.43947326          0.10850262         -0.05867413          3.26000000
          0.81562272          0.50046369         -0.93538049         -0.43591941          0.11975777         -0.06454429          3.27000000
          0.80875684          0.50268957         -0.93979098         -0.43232705          0.13103414         -0.07036252          3.28000000
          0.80177159          0.50482148         -0.94410490         -0.42869764          0.14233331         -0.07612384          3.29000000
          0.79466671          0.50685576         -0.94832341         -0.42503253          0.15365670         -0.08182324          3.30000000
          0.78744202          0.50878866         -0.95244767         -0.42133302          0.16500566         -0.08745565          3.31000000
          0.78009748          0.51061633         -0.95647884         -0.41760034          0.17638136         -0.09301599          3.32000000
          0.77263318          0.51233483         -0.96041803         -0.41383567          0.18778485         -0.09849916          3.33000000
          0.76504936          0.51394011         -0.96426637         -0.41004011          0.19921701         -0.10390000          3.34000000
          0.75734638          0.51542806         -0.96802495         -0.40621471          0.21067857         -0.10921336          3.35000000
          0.74952478          0.51679448         -0.97169484         -0.40236045          0.22217006         -0.11443403          3.36000000
          0.74158526          0.51803509         -0.97527711         -0.39847827          0.23369185         -0.11955682          3.37000000
          0.73352870          0.51914554         -0.97877280         -0.39456905          0.24524409         -0.12457650          3.38000000
          0.72535616          0.52012145         -0.98218290         -0.39063361          0.25682674         -0.12948784          3.39000000
          0.71706889          0.52095836         -0.98550841         -0.38667275          0.26843952         -0.13428561          3.40000000
          0.70866834          0.52165178         -0.98875030         -0.38268718          0.28008195         -0.13896461          3.41000000
          0.70015619          0.52219721         -0.99190949         -0.37867760          0.29175330         -0.14351961          3.42000000
          0.69153430          0.52259010         -0.99498691         -0.37464464          0.30345261         -0.14794546          3.43000000
          0.68280478          0.52282593         -0.99798343         -0.37058891          0.31517864         -0.15223702          3.44000000
          0.67396998          0.52290017         -1.00089991         -0.36651097          0.32692993         -0.15638921          3.45000000
          0.66503244          0.52280834         -1.00373718         -0.36241133          0.33870474         -0.16039701          3.46000000
          0.65599498          0.52254596         -1.00649603         -0.35829049          0.35050104         -0.16425548          3.47000000
          0.64686066          0.52210866         -1.00917723         -0.35414888          0.36231658         -0.16795979          3.48000000
          0.63763275          0.52149212         -1.01178153         -0.34998692          0.37414878         -0.17150520          3.49000000
          0.62831480          0.52069211         -1.01430962         -0.34580500          0.38599482         -0.17488711          3.50000000
          0.61891059          0.51970453         -1.01676219         -0.34160346          0.39785160         -0.17810107          3.51000000
          0.60942414          0.51852540         -1.01913988         -0.33738262          0.40971573         -0.18114278          3.52000000
          0.59985972          0.51715091         -1.02144329         -0.33314277          0.42158357         -0.18400814          3.53000000
          0.59022182          0.51557742         -1.02367302         -0.32888418          0.43345120         -0.18669324          3.54000000
          0.58051514          0.51380147         -1.02582960         -0.32460708          0.44531446         -0.18919439          3.55000000
          0.57074463          0.51181983         -1.02791356         -0.32031169          0.45716893         -0.19150814          3.56000000
          0.56091542          0.50962949         -1.02992537         -0.31599819          0.46900995         -0.19363131          3.57000000
          0.55103283          0.50722772         -1.03186548         -0.31166675          0.48083265         -0.19556098          3.58000000
          0.54110237          0.50461204         -1.03373430         -0.30731752          0.49263193         -0.19729452          3.59000000
          0.53112969          0.50178025         -1.03553222         -0.30295062          0.50440253         -0.19882963          3.60000000
          0.52112059          0.49873048         -1.03725959         -0.29856616          0.51613900         -0.20016432          3.61000000
          0.51108099          0.49546115         -1.03891670         -0.29416422          0.52783571         -0.20129694          3.62000000
          0.50101689          0.49197105         -1.04050384         -0.28974488          0.53948695         -0.20222618          3.63000000
          0.49093439          0.48825929         -1.04202124         -0.28530819          0.55108685         -0.20295110          3.64000000
          0.48083962          0.48432532         -1.04346912         -0.28085419          0.56262950         -0.20347114          3.65000000
          0.47073874          0.48016898         -1.04484764         -0.27638290          0.57410890         -0.20378608          3.66000000
          0.46063791          0.47579046         -1.04615694         -0.27189434          0.58551903         -0.20389611          3.67000000
          0.45054326          0.47119031         -1.04739712         -0.26738851          0.59685386         -0.20380180          3.68000000
          0.44046085          0.46636946         -1.04856823         -0.26286540          0.60810737         -0.20350406          3.69000000
          0.43039668          0.46132920         -1.04967030         -0.25832499          0.61927362         -0.20300421          3.70000000
          0.42035663          0.45607118         -1.05070332         -0.25376724          0.63034670         -0.20230394          3.71000000
          0.41034643          0.45059740         -1.05166725         -0.24919212          0.64132082         -0.20140528          3.72000000
          0.40037167          0.44491020         -1.05256199         -0.24459958          0.65219031         -0.20031062          3.73000000
          0.39043776          0.43901227         -1.05338742         -0.23998957          0.66294966         -0.19902269          3.74000000
          0.38054988          0.43290659         -1.05414339         -0.23536204          0.67359350         -0.19754455          3.75000000
          0.37071300          0.42659646         -1.05482968         -0.23071691          0.68411668         -0.19587955          3.76000000
          0.36093183          0.42008547         -1.05544608         -0.22605413          0.69451424         -0.19403134          3.77000000
          0.35121083          0.41337746         -1.05599229         -0.22137363          0.70478146         -0.19200383          3.78000000
          0.34155416          0.40647653         -1.05646801         -0.21667534          0.71491384         -0.18980119          3.79000000
          0.33196571          0.39938699         -1.05687288         -0.21195919          0.72490717         -0.18742780          3.80000000
          0.32244904          0.39211337         -1.05720651         -0.20722510          0.73475747         -0.18488827          3.81000000
          0.31300740          0.38466038         -1.05746846         -0.20247302          0.74446106         -0.18218736          3.82000000
          0.30364374          0.37703288         -1.05765827         -0.19770288          0.75401453         -0.17933000          3.83000000
          0.29436066          0.36923588         -1.05777542         -0.19291462          0.76341476         -0.17632127          3.84000000
          0.28516043          0.36127450         -1.05781936         -0.18810817          0.77265893         -0.17316633          3.85000000
          0.27604499          0.35315396         -1.05778949         -0.18328351          0.78174450         -0.16987045          3.86000000
          0.26701597          0.34487954         -1.05768518         -0.17844057          0.79066921         -0.16643897          3.87000000
          0.25807465          0.33645659         -1.05750575         -0.17357933          0.79943110         -0.16287725          3.88000000
          0.24922199          0.32789048         -1.05725049         -0.16869978          0.80802850         -0.15919071          3.89000000
          0.24045863          0.31918661         -1.05691863         -0.16380188          0.81646000         -0.15538473          3.90000000
          0.23178491          0.31035038         -1.05650938         -0.15888566          0.82472447         -0.15146472          3.91000000
          0.22320086          0.30138715         -1.05602189         -0.15395112          0.83282103         -0.14743603          3.92000000
          0.21470620          0.29230227         -1.05545526         -0.14899830          0.84074906         -0.14330397          3.93000000
          0.20630040          0.28310105         -1.05480858         -0.14402724          0.84850818         -0.13907381          3.94000000
          0.19798261          0.27378872         -1.05408086         -0.13903802          0.85609825         -0.13475070          3.95000000
          0.18975176          0.26437048         -1.05327109         -0.13403073          0.86351933         -0.13033976          3.96000000
          0.18160651          0.25485142         -1.05237821         -0.12900547          0.87077171         -0.12584595          3.97000000
          0.17354527          0.24523656         -1.05140112         -0.12396238          0.87785585         -0.12127418          3.98000000
          0.16556623          0.23553083         -1.05033865         -0.11890162          0.88477242         -0.11662921          3.99000000
          0.15766738          0.22573907         -1.04918963         -0.11382340          0.89152225         -0.11191568          4.00000000
          0.14984649          0.21586602         -1.04795281         -0.10872791          0.89810632         -0.10713811          4.01000000
          0.14210113          0.20591631         -1.04662691         -0.10361543          0.90452578         -0.10230089          4.02000000
          0.13442871          0.19589447         -1.04521060         -0.09848622          0.91078189         -0.09740825          4.03000000
          0.12682646          0.18580493         -1.04370252         -0.09334063          0.91687606         -0.09246430          4.04000000
          0.11929146          0.17565201         -1.04210124         -0.08817901          0.92280978         -0.08747300          4.05000000
          0.11182064          0.16543994         -1.04040531         -0.08300177          0.92858467         -0.08243817          4.06000000
          0.10441079          0.15517282         -1.03861322         -0.07780935          0.93420243         -0.07736347          4.07000000
          0.09705859          0.14485468         -1.03672343         -0.07260226          0.93966484         -0.07225242          4.08000000
          0.08976059          0.13448945         -1.03473434         -0.06738103          0.94497376         -0.06710842          4.09000000
          0.08251324          0.12408095         -1.03264433         -0.06214626          0.95013109         -0.06193469          4.10000000
          0.07531292          0.11363293         -1.03045171         -0.05689862          0.95513880         -0.05673432          4.11000000
          0.06815587          0.10314906         -1.02815478         -0.05163879          0.95999891         -0.05151027          4.12000000
          0.06103831          0.09263293         -1.02575177         -0.04636757          0.96471346         -0.04626536          4.13000000
          0.05395635          0.08208805         -1.02324088         -0.04108578          0.96928453         -0.04100227          4.14000000
          0.04690606          0.07151787         -1.02062029         -0.03579434          0.97371423         -0.03572354          4.15000000
          0.03988345          0.06092580         -1.01788811         -0.03049421          0.97800466         -0.03043159          4.16000000
          0.03288448          0.05031517         -1.01504245         -0.02518644          0.98215797         -0.02512873          4.17000000
          0.02590509          0.03968930         -1.01208136         -0.01987218          0.98617627         -0.01981712          4.18000000
          0.01894115          0.02905144         -1.00900286         -0.01455262          0.99006171         -0.01449882          4.19000000
          0.01198855          0.01840483         -1.00580495         -0.00922906          0.99381640         -0.00917577          4.20000000
          0.00504314          0.00775270         -1.00248561         -0.00390289          0.99744247         -0.00384981          4.21000000
         -0.00189925         -0.00290177         -0.99904277          0.00142441          1.00094202          0.00147736          4.22000000
         -0.00884278         -0.01355536         -0.99547436          0.00675127          1.00431714          0.00680409          4.23000000
         -0.01579161         -0.02420488         -0.99177828          0.01207600          1.00756989          0.01212888          4.24000000
         -0.02274990         -0.03484712         -0.98795241          0.01739683          1.01070232          0.01745029          4.25000000
         -0.02972179         -0.04547886         -0.98399464          0.02271187          1.01371643          0.02276698          4.26000000
         -0.03671139         -0.05609683         -0.97990284          0.02801911          1.01661423          0.02807772          4.27000000
         -0.04372279         -0.06669776         -0.97567487          0.03331644          1.01939766          0.03338132          4.28000000
         -0.05076005         -0.07727833         -0.97130860          0.03860161          1.02206865          0.03867671          4.29000000
         -0.05782718         -0.08783515         -0.96680191          0.04387226          1.02462909          0.04396288          4.30000000
         -0.06492814         -0.09836480         -0.96215269          0.04912591          1.02708082          0.04923889          4.31000000
         -0.07206683         -0.10886380         -0.95735884          0.05435992          1.02942567          0.05450387          4.32000000
         -0.07924710         -0.11932858         -0.95241832          0.05957156          1.03166541          0.05975702          4.33000000
         -0.08647270         -0.12975552         -0.94732908          0.06475791          1.03380177          0.06499761          4.34000000
         -0.09374732         -0.14014092         -0.94208913          0.06991597          1.03583646          0.07022495          4.35000000
         -0.10107456         -0.15048097         -0.93669655          0.07504254          1.03777111          0.07543842          4.36000000
         -0.10845790         -0.16077179         -0.93114944          0.08013433          1.03960734          0.08063746          4.37000000
         -0.11590072         -0.17100942         -0.92544600          0.08518787          1.04134672          0.08582154          4.38000000
         -0.12340629         -0.18118976         -0.91958448          0.09019956          1.04299076          0.09099020          4.39000000
         -0.13097774         -0.19130867         -0.91356322          0.09516565          1.04454096          0.09614302          4.40000000
         -0.13861806         -0.20136184         -0.90738069          0.10008224          1.04599875          0.10127960          4.41000000
         -0.14633009         -0.21134491         -0.90103542          0.10494530          1.04736551          0.10639961          4.42000000
         -0.15411650         -0.22125340         -0.89452609          0.10975065          1.04864259          0.11150275          4.43000000
         -0.16197980         -0.23108270         -0.88785150          0.11449396          1.04983130          0.11658874          4.44000000
         -0.16992231         -0.24082814         -0.88101058          0.11917078          1.05093290          0.12165736          4.45000000
         -0.17794614         -0.25048492         -0.87400244          0.12377652          1.05194859          0.12670840          4.46000000
         -0.18605321         -0.26004815         -0.86682634          0.12830646          1.05287955          0.13174168          4.47000000
         -0.19424518         -0.26951284         -0.85948172          0.13275579          1.05372690          0.13675706          4.48000000
         -0.20252352         -0.27887394         -0.85196820          0.13711954          1.05449172          0.14175440          4.49000000
         -0.21088943         -0.28812630         -0.84428562          0.14139267          1.05517505          0.14673363          4.50000000
         -0.21934386         -0.29726469         -0.83643403          0.14557004          1.05577789          0.15169465          4.51000000
         -0.22788748         -0.30628385         -0.82841370          0.14964644          1.05630118          0.15663741          4.52000000
         -0.23652069         -0.31517844         -0.82022514          0.15361657          1.05674583          0.16156186          4.53000000
         -0.24524360         -0.32394310         -0.81186911          0.15747510          1.05711271          0.16646800          4.54000000
         -0.25405600         -0.33257244         -0.80334663          0.16121664          1.05740263          0.17135580          4.55000000
         -0.26295741         -0.34106106         -0.79465897          0.16483579          1.05761638          0.17622527          4.56000000
         -0.27194700         -0.34940358         -0.78580768          0.16832715          1.05775469          0.18107643          4.57000000
         -0.28102364         -0.35759464         -0.77679461          0.17168533          1.05781825          0.18590931          4.58000000
         -0.29018586         -0.36562892         -0.76762187          0.17490498          1.05780773          0.19072394          4.59000000
         -0.29943186         -0.37350117         -0.75829187          0.17798079          1.05772373          0.19552037          4.60000000
         -0.30875952         -0.38120621         -0.74880731          0.18090755          1.05756683          0.20029866          4.61000000
         -0.31816638         -0.38873899         -0.73917117          0.18368013          1.05733755          0.20505886          4.62000000
         -0.32764966         -0.39609458         -0.72938673          0.18629355          1.05703639          0.20980103          4.63000000
         -0.33720624         -0.40326819         -0.71945755          0.18874294          1.05666379          0.21452525          4.64000000
         -0.34683270         -0.41025522         -0.70938747          0.19102365          1.05622017          0.21923157          4.65000000
         -0.35652530         -0.41705124         -0.69918060          0.19313117          1.05570590          0.22392007          4.66000000
         -0.36628000         -0.42365206         -0.68884132          0.19506124          1.05512132          0.22859081          4.67000000
         -0.37609246         -0.43005371         -0.67837424          0.19680983          1.05446670          0.23324388          4.68000000
         -0.38595810         -0.43625249         -0.66778422          0.19837316          1.05374232          0.23787932          4.69000000
         -0.39587206         -0.44224497         -0.65707632          0.19974775          1.05294838          0.24249721          4.70000000
         -0.40582924         -0.44802802         -0.64625583          0.20093040          1.05208507          0.24709761          4.71000000
         -0.41582434         -0.45359881         -0.63532818          0.20191824          1.05115252          0.25168057          4.72000000
         -0.42585185         -0.45895485         -0.62429898          0.20270871          1.05015084          0.25624614          4.73000000
         -0.43590610         -0.46409398         -0.61317398          0.20329963          1.04908009          0.26079436          4.74000000
         -0.44598127         -0.46901439         -0.60195903          0.20368913          1.04794030          0.26532526          4.75000000
         -0.45607141         -0.47371462         -0.59066005          0.20387575          1.04673146          0.26983887          4.76000000
         -0.46617048         -0.47819359         -0.57928304          0.20385838          1.04545353          0.27433521          4.77000000
         -0.47627239         -0.48245057         -0.56783404          0.20363629          1.04410642          0.27881428          4.78000000
         -0.48637097         -0.48648520         -0.55631905          0.20320912          1.04269003          0.28327607          4.79000000
         -0.49646007         -0.49029749         -0.54474411          0.20257692          1.04120418          0.28772057          4.80000000
         -0.50653354         -0.49388782         -0.53311516          0.20174008          1.03964870          0.29214774          4.81000000
         -0.51658527         -0.49725691         -0.52143809          0.20069938          1.03802336          0.29655753          4.82000000
         -0.52660920         -0.50040584         -0.50971871          0.19945595          1.03632790          0.30094988          4.83000000
         -0.53659937         -0.50333602         -0.49796266          0.19801131          1.03456203          0.30532471          4.84000000
         -0.54654993         -0.50604920         -0.48617548          0.19636727          1.03272541          0.30968193          4.85000000
         -0.55645515         -0.50854742         -0.47436253          0.19452601          1.03081768          0.31402141          4.86000000
         -0.56630945         -0.51083303         -0.46252899          0.19249001          1.02883844          0.31834302          4.87000000
         -0.57610744         -0.51290867         -0.45067982          0.19026206          1.02678726          0.32264661          4.88000000
         -0.58584389         -0.51477722         -0.43881979          0.18784523          1.02466368          0.32693199          4.89000000
         -0.59551377         -0.51644181         -0.42695342          0.18524284          1.02246719          0.33119896          4.90000000
         -0.60511226         -0.51790579         -0.41508500          0.18245849          1.02019726          0.33544730          4.91000000
         -0.61463478         -0.51917274         -0.40321855          0.17949597          1.01785333          0.33967676          4.92000000
         -0.62407695         -0.52024638         -0.39135785          0.17635932          1.01543480          0.34388705          4.93000000
         -0.63343464         -0.52113062         -0.37950639          0.17305274          1.01294103          0.34807788          4.94000000
         -0.64270396         -0.52182952         -0.36766741          0.16958062          1.01037138          0.35224890          4.95000000
         -0.65188127         -0.52234725         -0.35584386          0.16594749          1.00772513          0.35639975          4.96000000
         -0.66096316         -0.52268807         -0.34403842          0.16215804          1.00500158          0.36053003          4.97000000
         -0.66994646         -0.52285636         -0.33225350          0.15821705          1.00219996          0.36463931          4.98000000
         -0.67882827         -0.52285654         -0.32049122          0.15412942          0.99931950          0.36872712          4.99000000
         -0.68760592         -0.52269309         -0.30875345          0.14990013          0.99635937          0.37279296          5.00000000
         -0.69627695         -0.52237052         -0.29704179          0.14553424          0.99331874          0.37683628          5.01000000
         -0.70483916         -0.52189337         -0.28535756          0.14103686          0.99019673          0.38085651          5.02000000
         -0.71329058         -0.52126617         -0.27370186          0.13641314          0.98699244          0.38485302          5.03000000
         -0.72162944         -0.52049343         -0.26207551          0.13166828          0.98370496          0.38882515          5.04000000
         -0.72985420         -0.51957968         -0.25047912          0.12680749          0.98033332          0.39277218          5.05000000
         -0.73796351         -0.51852936         -0.23891304          0.12183600          0.97687656          0.39669336          5.06000000
         -0.74595623         -0.51734691         -0.22737743          0.11675902          0.97333366          0.40058788          5.07000000
         -0.75383139         -0.51603669         -0.21587222          0.11158180          0.96970361          0.40445489          5.08000000
         -0.76158822         -0.51460301         -0.20439714          0.10630954          0.96598536          0.40829347          5.09000000
         -0.76922611         -0.51305010         -0.19295172          0.10094744          0.96217784          0.41210266          5.10000000
         -0.77674462         -0.51138214         -0.18153534          0.09550069          0.95827996          0.41588145          5.11000000
         -0.78414345         -0.50960317         -0.17014717          0.08997443          0.95429061          0.41962874          5.12000000
         -0.79142244         -0.50771721         -0.15878624          0.08437379          0.95020868          0.42334341          5.13000000
         -0.79858159         -0.50572814         -0.14745144          0.07870388          0.94603302          0.42702425          5.14000000
         -0.80562100         -0.50363976         -0.13614148          0.07296976          0.94176248          0.43067000          5.15000000
         -0.81254090         -0.50145576         -0.12485500          0.06717645          0.93739590          0.43427931          5.16000000
         -0.81934164         -0.49917976         -0.11359046          0.06132898          0.93293210          0.43785078          5.17000000
         -0.82602364         -0.49681523         -0.10234625          0.05543230          0.92836989          0.44138293          5.18000000
         -0.83258743         -0.49436557         -0.09112066          0.04949136          0.92370809          0.44487421          5.19000000
         -0.83903364         -0.49183407         -0.07991187          0.04351108          0.91894551          0.44832299          5.20000000
         -0.84536296         -0.48922391         -0.06871800          0.03749634          0.91408096          0.45172757          5.21000000
         -0.85157615         -0.48653815         -0.05753710          0.03145200          0.90911325          0.45508615          5.22000000
         -0.85767404         -0.48377976         -0.04636715          0.02538291          0.90404119          0.45839685          5.23000000
         -0.86365752         -0.48095161         -0.03520609          0.01929388          0.89886361          0.46165772          5.24000000
         -0.86952753         -0.47805646         -0.02405182          0.01318974          0.89357935          0.46486672          5.25000000
         -0.87528506         -0.47509696         -0.01290221          0.00707527          0.88818727          0.46802168          5.26000000
         -0.88093113         -0.47207566         -0.00175510          0.00095527          0.88268623          0.47112040          5.27000000
         -0.88646680         -0.46899503          0.00939166         -0.00516549          0.87707514          0.47416052          5.28000000
         -0.89189317         -0.46585743          0.02054024         -0.01128222          0.87135293          0.47713965          5.29000000
         -0.89721135         -0.46266511          0.03169280         -0.01739013          0.86551856          0.48005523          5.30000000
         -0.90242249         -0.45942024          0.04285147         -0.02348443          0.85957102          0.48290466          5.31000000
         -0.90752774         -0.45612491          0.05401837         -0.02956031          0.85350937          0.48568521          5.32000000
         -0.91252826         -0.45278109          0.06519556         -0.03561295          0.84733270          0.48839404          5.33000000
         -0.91742526         -0.44939070          0.07638510         -0.04163753          0.84104016          0.49102823          5.34000000
         -0.92221990         -0.44595555          0.08758893         -0.04762918          0.83463097          0.49358473          5.35000000
         -0.92691338         -0.44247737          0.09880898         -0.05358302          0.82810440          0.49606039          5.36000000
         -0.93150690         -0.43895782          0.11004707         -0.05949416          0.82145982          0.49845198          5.37000000
         -0.93600163         -0.43539847          0.12130496         -0.06535765          0.81469667          0.50075612          5.38000000
         -0.94039878         -0.43180083          0.13258429         -0.07116854          0.80781449          0.50296936          5.39000000
         -0.94469951         -0.42816632          0.14388662         -0.07692183          0.80081289          0.50508814          5.40000000
         -0.94890499         -0.42449629          0.15521337         -0.08261249          0.79369162          0.50710879          5.41000000
         -0.95301638         -0.42079205          0.16656584         -0.08823548          0.78645053          0.50902753          5.42000000
         -0.95703482         -0.41705481          0.17794522         -0.09378570          0.77908960          0.51084051          5.43000000
         -0.96096145         -0.41328573          0.18935251         -0.09925804          0.77160894          0.51254377          5.44000000
         -0.96479737         -0.40948592          0.20078859         -0.10464734          0.76400878          0.51413326          5.45000000
         -0.96854368         -0.40565639          0.21225414         -0.10994845          0.75628953          0.51560484          5.46000000
         -0.97220145         -0.40179815          0.22374970         -0.11515616          0.74845175          0.51695431          5.47000000
         -0.97577174         -0.39791212          0.23527558         -0.12026526          0.74049616          0.51817738          5.48000000
         -0.97925558         -0.39399916          0.24683192         -0.12527054          0.73242366          0.51926970          5.49000000
         -0.98265397         -0.39006011          0.25841864         -0.13016677          0.72423533          0.52022687          5.50000000
         -0.98596791         -0.38609572          0.27003545         -0.13494871          0.71593247          0.52104443          5.51000000
         -0.98919835         -0.38210674          0.28168181         -0.13961116          0.70751654          0.52171789          5.52000000
         -0.99234623         -0.37809383          0.29335699         -0.14414890          0.69898924          0.52224273          5.53000000
         -0.99541245         -0.37405764          0.30505996         -0.14855678          0.69035249          0.52261442          5.54000000
         -0.99839789         -0.36999875          0.31678948         -0.15282967          0.68160841          0.52282843          5.55000000
         -1.00130341         -0.36591773          0.32854403         -0.15696250          0.67275938          0.52288023          5.56000000
         -1.00412982         -0.36181509          0.34032184         -0.16095025          0.66380798          0.52276534          5.57000000
         -1.00687793         -0.35769130          0.35212085         -0.16478801          0.65475707          0.52247931          5.58000000
         -1.00954849         -0.35354682          0.36393876         -0.16847095          0.64560973          0.52201776          5.59000000
         -1.01214224         -0.34938204          0.37577297         -0.17199435          0.63636927          0.52137639          5.60000000
         -1.01465988         -0.34519734          0.38762061         -0.17535363          0.62703927          0.52055098          5.61000000
         -1.01710208         -0.34099308          0.39947854         -0.17854437          0.61762355          0.51953744          5.62000000
         -1.01946949         -0.33676956          0.41134334         -0.18156228          0.60812615          0.51833183          5.63000000
         -1.02176271         -0.33252707          0.42321133         -0.18440328          0.59855138          0.51693035          5.64000000
         -1.02398232         -0.32826588          0.43507856         -0.18706351          0.58890376          0.51532938          5.65000000
         -1.02612886         -0.32398621          0.44694082         -0.18953930          0.57918804          0.51352551          5.66000000
         -1.02820283         -0.31968827          0.45879367         -0.19182724          0.56940916          0.51151551          5.67000000
         -1.03020472         -0.31537226          0.47063242         -0.19392418          0.55957230          0.50929644          5.68000000
         -1.03213498         -0.31103833          0.48245217         -0.19582724          0.54968281          0.50686557          5.69000000
         -1.03399400         -0.30668663          0.49424779         -0.19753385          0.53974620          0.50422047          5.70000000
         -1.03578216         -0.30231728          0.50601400         -0.19904172          0.52976816          0.50135900          5.71000000
         -1.03749981         -0.29793038          0.51774531         -0.20034893          0.51975451          0.49827931          5.72000000
         -1.03914725         -0.29352602          0.52943609         -0.20145386          0.50971116          0.49497988          5.73000000
         -1.04072475         -0.28910426          0.54108060         -0.20235527          0.49964415          0.49145953          5.74000000
         -1.04223255         -0.28466516          0.55267298         -0.20305226          0.48955957          0.48771742          5.75000000
         -1.04367084         -0.28020876          0.56420728         -0.20354431          0.47946357          0.48375307          5.76000000
         -1.04503980         -0.27573508          0.57567751         -0.20383128          0.46936229          0.47956636          5.77000000
         -1.04633956         -0.27124413          0.58707765         -0.20391338          0.45926190          0.47515751          5.78000000
         -1.04757019         -0.26673591          0.59840167         -0.20379124          0.44916853          0.47052715          5.79000000
         -1.04873177         -0.26221041          0.60964355         -0.20346583          0.43908822          0.46567624          5.80000000
         -1.04982431         -0.25766760          0.62079736         -0.20293852          0.42902695          0.46060612          5.81000000
         -1.05084780         -0.25310746          0.63185720         -0.20221105          0.41899060          0.45531850          5.82000000
         -1.05180217         -0.24852994          0.64281730         -0.20128549          0.40898487          0.44981543          5.83000000
         -1.05268735         -0.24393500          0.65367201         -0.20016429          0.39901534          0.44409928          5.84000000
         -1.05350320         -0.23932258          0.66441583         -0.19885021          0.38908737          0.43817279          5.85000000
         -1.05424956         -0.23469263          0.67504344         -0.19734636          0.37920612          0.43203899          5.86000000
         -1.05492622         -0.23004508          0.68554969         -0.19565614          0.36937653          0.42570122          5.87000000
         -1.05553293         -0.22537988          0.69592966         -0.19378322          0.35960328          0.41916309          5.88000000
         -1.05606943         -0.22069694          0.70617866         -0.19173156          0.34989077          0.41242850          5.89000000
         -1.05653538         -0.21599620          0.71629223         -0.18950536          0.34024315          0.40550155          5.90000000
         -1.05693044         -0.21127760          0.72626619         -0.18710902          0.33066425          0.39838662          5.91000000
         -1.05725419         -0.20654105          0.73609661         -0.18454718          0.32115759          0.39108823          5.92000000
         -1.05750621         -0.20178651          0.74577983         -0.18182463          0.31172638          0.38361114          5.93000000
         -1.05768601         -0.19701389          0.75531249         -0.17894632          0.30237352          0.37596021          5.94000000
         -1.05779309         -0.19222315          0.76469152         -0.17591733          0.29310157          0.36814048          5.95000000
         -1.05782686         -0.18741422          0.77391411         -0.17274286          0.28391275          0.36015708          5.96000000
         -1.05778675         -0.18258707          0.78297778         -0.16942817          0.27480897          0.35201523          5.97000000
         -1.05767211         -0.17774165          0.79188031         -0.16597860          0.26579180          0.34372024          5.98000000
         -1.05748225         -0.17287792          0.80061978         -0.16239954          0.25686247          0.33527746          5.99000000
         -1.05721645         -0.16799587          0.80919454         -0.15869638          0.24802191          0.32669225          6.00000000
         -1.05687396         -0.16309549          0.81760324         -0.15487454          0.23927071          0.31797003          6.01000000
         -1.05645395         -0.15817678          0.82584478         -0.15093939          0.23060917          0.30911617          6.02000000
         -1.05595557         -0.15323976          0.83391830         -0.14689629          0.22203727          0.30013605          6.03000000
         -1.05537795         -0.14828447          0.84182324         -0.14275055          0.21355471          0.29103502          6.04000000
